"Feed temperature, °C","Feed pressure, kPa","Liquid 1 mass flow, kg/h","Liquid 2 mass flow, kg/h",Liquid 2 mass fraction (glycerol),Liquid 1 mass fraction (glycerol)
44.01,3.789,2447,455.3,0.5271,0
44.01,3.912,2447,455.3,0.5271,0
44.01,4.035,2447,455.3,0.5271,0
44.01,4.157,2447,455.3,0.5271,0
44.01,4.28,2447,455.3,0.5271,0
44.01,4.403,2447,455.3,0.5271,0
44.01,4.525,2447,455.3,0.5271,0
44.01,4.648,2447,455.3,0.5271,0
44.01,4.771,2447,455.3,0.5271,0
44.01,4.893,2447,455.3,0.5271,0
44.01,5.016,2447,455.3,0.5271,0
44.01,5.139,2447,455.3,0.5271,0
44.01,5.261,2447,455.3,0.5271,0
44.01,5.384,2447,455.3,0.5271,0
44.01,5.507,2447,455.3,0.5271,0
44.01,5.629,2447,455.3,0.5271,0
44.01,5.752,2447,455.3,0.5271,0
44.01,5.875,2447,455.3,0.5271,0
44.01,5.997,2447,455.3,0.5271,0
46.85,-0.01378,2447,455.3,0.5272,0
46.85,0.1089,2447,455.3,0.5272,0
46.85,0.2316,2447,455.3,0.5272,0
46.85,0.3543,2447,455.3,0.5272,0
46.85,0.4769,2447,455.3,0.5272,0
46.85,0.5996,2447,455.3,0.5272,0
46.85,0.7223,2447,455.3,0.5272,0
46.85,0.845,2447,455.3,0.5272,0
46.85,0.9677,2447,455.3,0.5272,0
46.85,1.09,2447,455.3,0.5272,0
46.85,1.213,2447,455.3,0.5272,0
46.85,1.336,2447,455.3,0.5272,0
46.85,1.458,2447,455.3,0.5272,0
46.85,1.581,2447,455.3,0.5272,0
46.85,1.704,2447,455.3,0.5272,0
46.85,1.826,2447,455.3,0.5272,0
46.85,1.949,2447,455.3,0.5272,0
46.85,2.072,2447,455.3,0.5272,0
46.85,2.194,2447,455.3,0.5272,0
46.85,2.317,2447,455.3,0.5272,0
46.85,2.44,2447,455.3,0.5272,0
46.85,2.562,2447,455.3,0.5272,0
46.85,2.685,2447,455.3,0.5272,0
46.85,2.808,2447,455.3,0.5272,0
46.85,2.931,2447,455.3,0.5272,0
46.85,3.053,2447,455.3,0.5272,0
46.85,3.176,2447,455.3,0.5272,0
46.85,3.299,2447,455.3,0.5272,0
46.85,3.421,2447,455.3,0.5272,0
46.85,3.544,2447,455.3,0.5272,0
46.85,3.667,2447,455.3,0.5272,0
46.85,3.789,2447,455.3,0.5272,0
46.85,3.912,2447,455.3,0.5272,0
46.85,4.035,2447,455.3,0.5272,0
46.85,4.157,2447,455.3,0.5272,0
46.85,4.28,2447,455.3,0.5272,0
46.85,4.403,2447,455.3,0.5272,0
46.85,4.525,2447,455.3,0.5272,0
46.85,4.648,2447,455.3,0.5272,0
46.85,4.771,2447,455.3,0.5272,0
46.85,4.893,2447,455.3,0.5272,0
46.85,5.016,2447,455.3,0.5272,0
46.85,5.139,2447,455.3,0.5272,0
46.85,5.261,2447,455.3,0.5272,0
46.85,5.384,2447,455.3,0.5272,0
46.85,5.507,2447,455.3,0.5272,0
46.85,5.629,2447,455.3,0.5272,0
46.85,5.752,2447,455.3,0.5272,0
46.85,5.875,2447,455.3,0.5272,0
46.85,5.997,2447,455.3,0.5272,0
49.68,-0.01378,2447,455.2,0.5272,0.0001
49.68,0.1089,2447,455.2,0.5272,0.0001
49.68,0.2316,2447,455.2,0.5272,0.0001
49.68,0.3543,2447,455.2,0.5272,0.0001
49.68,0.4769,2447,455.2,0.5272,0.0001
49.68,0.5996,2447,455.2,0.5272,0.0001
49.68,0.7223,2447,455.2,0.5272,0.0001
49.68,0.845,2447,455.2,0.5272,0.0001
49.68,0.9677,2447,455.2,0.5272,0.0001
49.68,1.09,2447,455.2,0.5272,0.0001
49.68,1.213,2447,455.2,0.5272,0.0001
49.68,1.336,2447,455.2,0.5272,0.0001
49.68,1.458,2447,455.2,0.5272,0.0001
49.68,1.581,2447,455.2,0.5272,0.0001
49.68,1.704,2447,455.2,0.5272,0.0001
49.68,1.826,2447,455.2,0.5272,0.0001
49.68,1.949,2447,455.2,0.5272,0.0001
49.68,2.072,2447,455.2,0.5272,0.0001
49.68,2.194,2447,455.2,0.5272,0.0001
49.68,2.317,2447,455.2,0.5272,0.0001
49.68,2.44,2447,455.2,0.5272,0.0001
49.68,2.562,2447,455.2,0.5272,0.0001
49.68,2.685,2447,455.2,0.5272,0.0001
49.68,2.808,2447,455.2,0.5272,0.0001
49.68,2.931,2447,455.2,0.5272,0.0001
49.68,3.053,2447,455.2,0.5272,0.0001
49.68,3.176,2447,455.2,0.5272,0.0001
49.68,3.299,2447,455.2,0.5272,0.0001
49.68,3.421,2447,455.2,0.5272,0.0001
49.68,3.544,2447,455.2,0.5272,0.0001
49.68,3.667,2447,455.2,0.5272,0.0001
49.68,3.789,2447,455.2,0.5272,0.0001
49.68,3.912,2447,455.2,0.5272,0.0001
49.68,4.035,2447,455.2,0.5272,0.0001
49.68,4.157,2447,455.2,0.5272,0.0001
49.68,4.28,2447,455.2,0.5272,0.0001
49.68,4.403,2447,455.2,0.5272,0.0001
49.68,4.525,2447,455.2,0.5272,0.0001
49.68,4.648,2447,455.2,0.5272,0.0001
49.68,4.771,2447,455.2,0.5272,0.0001
49.68,4.893,2447,455.2,0.5272,0.0001
49.68,5.016,2447,455.2,0.5272,0.0001
49.68,5.139,2447,455.2,0.5272,0.0001
49.68,5.261,2447,455.2,0.5272,0.0001
49.68,5.384,2447,455.2,0.5272,0.0001
49.68,5.507,2447,455.2,0.5272,0.0001
49.68,5.629,2447,455.2,0.5272,0.0001
49.68,5.752,2447,455.2,0.5272,0.0001
49.68,5.875,2447,455.2,0.5272,0.0001
49.68,5.997,2447,455.2,0.5272,0.0001
52.52,-0.01378,2447,455.2,0.5272,0.0001
52.52,0.1089,2447,455.2,0.5272,0.0001
52.52,0.2316,2447,455.2,0.5272,0.0001
52.52,0.3543,2447,455.2,0.5272,0.0001
52.52,0.4769,2447,455.2,0.5272,0.0001
52.52,0.5996,2447,455.2,0.5272,0.0001
52.52,0.7223,2447,455.2,0.5272,0.0001
52.52,0.845,2447,455.2,0.5272,0.0001
52.52,0.9677,2447,455.2,0.5272,0.0001
52.52,1.09,2447,455.2,0.5272,0.0001
52.52,1.213,2447,455.2,0.5272,0.0001
52.52,1.336,2447,455.2,0.5272,0.0001
52.52,1.458,2447,455.2,0.5272,0.0001
52.52,1.581,2447,455.2,0.5272,0.0001
52.52,1.704,2447,455.2,0.5272,0.0001
52.52,1.826,2447,455.2,0.5272,0.0001
52.52,1.949,2447,455.2,0.5272,0.0001
52.52,2.072,2447,455.2,0.5272,0.0001
52.52,2.194,2447,455.2,0.5272,0.0001
52.52,2.317,2447,455.2,0.5272,0.0001
52.52,2.44,2447,455.2,0.5272,0.0001
52.52,2.562,2447,455.2,0.5272,0.0001
52.52,2.685,2447,455.2,0.5272,0.0001
52.52,2.808,2447,455.2,0.5272,0.0001
52.52,2.931,2447,455.2,0.5272,0.0001
52.52,3.053,2447,455.2,0.5272,0.0001
52.52,3.176,2447,455.2,0.5272,0.0001
52.52,3.299,2447,455.2,0.5272,0.0001
52.52,3.421,2447,455.2,0.5272,0.0001
52.52,3.544,2447,455.2,0.5272,0.0001
52.52,3.667,2447,455.2,0.5272,0.0001
52.52,3.789,2447,455.2,0.5272,0.0001
52.52,3.912,2447,455.2,0.5272,0.0001
52.52,4.035,2447,455.2,0.5272,0.0001
52.52,4.157,2447,455.2,0.5272,0.0001
52.52,4.28,2447,455.2,0.5272,0.0001
52.52,4.403,2447,455.2,0.5272,0.0001
52.52,4.525,2447,455.2,0.5272,0.0001
52.52,4.648,2447,455.2,0.5272,0.0001
52.52,4.771,2447,455.2,0.5272,0.0001
52.52,4.893,2447,455.2,0.5272,0.0001
52.52,5.016,2447,455.2,0.5272,0.0001
52.52,5.139,2447,455.2,0.5272,0.0001
52.52,5.261,2447,455.2,0.5272,0.0001
52.52,5.384,2447,455.2,0.5272,0.0001
52.52,5.507,2447,455.2,0.5272,0.0001
52.52,5.629,2447,455.2,0.5272,0.0001
52.52,5.752,2447,455.2,0.5272,0.0001
52.52,5.875,2447,455.2,0.5272,0.0001
52.52,5.997,2447,455.2,0.5272,0.0001
55.35,-0.01378,2448,455.1,0.5272,0.0001
55.35,0.1089,2448,455.1,0.5272,0.0001
55.35,0.2316,2448,455.1,0.5272,0.0001
55.35,0.3543,2448,455.1,0.5272,0.0001
55.35,0.4769,2448,455.1,0.5272,0.0001
55.35,0.5996,2448,455.1,0.5272,0.0001
55.35,0.7223,2448,455.1,0.5272,0.0001
55.35,0.845,2448,455.1,0.5272,0.0001
55.35,0.9677,2448,455.1,0.5272,0.0001
55.35,1.09,2448,455.1,0.5272,0.0001
55.35,1.213,2448,455.1,0.5272,0.0001
55.35,1.336,2448,455.1,0.5272,0.0001
55.35,1.458,2448,455.1,0.5272,0.0001
55.35,1.581,2448,455.1,0.5272,0.0001
55.35,1.704,2448,455.1,0.5272,0.0001
55.35,1.826,2448,455.1,0.5272,0.0001
55.35,1.949,2448,455.1,0.5272,0.0001
55.35,2.072,2448,455.1,0.5272,0.0001
55.35,2.194,2448,455.1,0.5272,0.0001
55.35,2.317,2448,455.1,0.5272,0.0001
55.35,2.44,2448,455.1,0.5272,0.0001
55.35,2.562,2448,455.1,0.5272,0.0001
55.35,2.685,2448,455.1,0.5272,0.0001
55.35,2.808,2448,455.1,0.5272,0.0001
55.35,2.931,2448,455.1,0.5272,0.0001
55.35,3.053,2448,455.1,0.5272,0.0001
55.35,3.176,2448,455.1,0.5272,0.0001
55.35,3.299,2448,455.1,0.5272,0.0001
55.35,3.421,2448,455.1,0.5272,0.0001
55.35,3.544,2448,455.1,0.5272,0.0001
55.35,3.667,2448,455.1,0.5272,0.0001
55.35,3.789,2448,455.1,0.5272,0.0001
55.35,3.912,2448,455.1,0.5272,0.0001
55.35,4.035,2448,455.1,0.5272,0.0001
55.35,4.157,2448,455.1,0.5272,0.0001
55.35,4.28,2448,455.1,0.5272,0.0001
55.35,4.403,2448,455.1,0.5272,0.0001
55.35,4.525,2448,455.1,0.5272,0.0001
55.35,4.648,2448,455.1,0.5272,0.0001
55.35,4.771,2448,455.1,0.5272,0.0001
55.35,4.893,2448,455.1,0.5272,0.0001
55.35,5.016,2448,455.1,0.5272,0.0001
55.35,5.139,2448,455.1,0.5272,0.0001
55.35,5.261,2448,455.1,0.5272,0.0001
55.35,5.384,2448,455.1,0.5272,0.0001
55.35,5.507,2448,455.1,0.5272,0.0001
55.35,5.629,2448,455.1,0.5272,0.0001
55.35,5.752,2448,455.1,0.5272,0.0001
55.35,5.875,2448,455.1,0.5272,0.0001
55.35,5.997,2448,455.1,0.5272,0.0001
58.19,-0.01378,2448,455.1,0.5272,0.0001
58.19,0.1089,2448,455.1,0.5272,0.0001
58.19,0.2316,2448,455.1,0.5272,0.0001
58.19,0.3543,2448,455.1,0.5272,0.0001
58.19,0.4769,2448,455.1,0.5272,0.0001
58.19,0.5996,2448,455.1,0.5272,0.0001
58.19,0.7223,2448,455.1,0.5272,0.0001
58.19,0.845,2448,455.1,0.5272,0.0001
58.19,0.9677,2448,455.1,0.5272,0.0001
58.19,1.09,2448,455.1,0.5272,0.0001
58.19,1.213,2448,455.1,0.5272,0.0001
58.19,1.336,2448,455.1,0.5272,0.0001
58.19,1.458,2448,455.1,0.5272,0.0001
58.19,1.581,2448,455.1,0.5272,0.0001
58.19,1.704,2448,455.1,0.5272,0.0001
58.19,1.826,2448,455.1,0.5272,0.0001
58.19,1.949,2448,455.1,0.5272,0.0001
58.19,2.072,2448,455.1,0.5272,0.0001
58.19,2.194,2448,455.1,0.5272,0.0001
58.19,2.317,2448,455.1,0.5272,0.0001
58.19,2.44,2448,455.1,0.5272,0.0001
58.19,2.562,2448,455.1,0.5272,0.0001
58.19,2.685,2448,455.1,0.5272,0.0001
58.19,2.808,2448,455.1,0.5272,0.0001
58.19,2.931,2448,455.1,0.5272,0.0001
58.19,3.053,2448,455.1,0.5272,0.0001
58.19,3.176,2448,455.1,0.5272,0.0001
58.19,3.299,2448,455.1,0.5272,0.0001
58.19,3.421,2448,455.1,0.5272,0.0001
58.19,3.544,2448,455.1,0.5272,0.0001
58.19,3.667,2448,455.1,0.5272,0.0001
58.19,3.789,2448,455.1,0.5272,0.0001
58.19,3.912,2448,455.1,0.5272,0.0001
58.19,4.035,2448,455.1,0.5272,0.0001
58.19,4.157,2448,455.1,0.5272,0.0001
58.19,4.28,2448,455.1,0.5272,0.0001
58.19,4.403,2448,455.1,0.5272,0.0001
58.19,4.525,2448,455.1,0.5272,0.0001
58.19,4.648,2448,455.1,0.5272,0.0001
58.19,4.771,2448,455.1,0.5272,0.0001
58.19,4.893,2448,455.1,0.5272,0.0001
58.19,5.016,2448,455.1,0.5272,0.0001
58.19,5.139,2448,455.1,0.5272,0.0001
58.19,5.261,2448,455.1,0.5272,0.0001
58.19,5.384,2448,455.1,0.5272,0.0001
58.19,5.507,2448,455.1,0.5272,0.0001
58.19,5.629,2448,455.1,0.5272,0.0001
58.19,5.752,2448,455.1,0.5272,0.0001
58.19,5.875,2448,455.1,0.5272,0.0001
58.19,5.997,2448,455.1,0.5272,0.0001
61.02,-0.01378,2448,455,0.5272,0.0001
61.02,0.1089,2448,455,0.5272,0.0001
61.02,0.2316,2448,455,0.5272,0.0001
61.02,0.3543,2448,455,0.5272,0.0001
61.02,0.4769,2448,455,0.5272,0.0001
61.02,0.5996,2448,455,0.5272,0.0001
61.02,0.7223,2448,455,0.5272,0.0001
61.02,0.845,2448,455,0.5272,0.0001
61.02,0.9677,2448,455,0.5272,0.0001
61.02,1.09,2448,455,0.5272,0.0001
61.02,1.213,2448,455,0.5272,0.0001
61.02,1.336,2448,455,0.5272,0.0001
61.02,1.458,2448,455,0.5272,0.0001
61.02,1.581,2448,455,0.5272,0.0001
61.02,1.704,2448,455,0.5272,0.0001
61.02,1.826,2448,455,0.5272,0.0001
61.02,1.949,2448,455,0.5272,0.0001
61.02,2.072,2448,455,0.5272,0.0001
61.02,2.194,2448,455,0.5272,0.0001
61.02,2.317,2448,455,0.5272,0.0001
61.02,2.44,2448,455,0.5272,0.0001
61.02,2.562,2448,455,0.5272,0.0001
61.02,2.685,2448,455,0.5272,0.0001
61.02,2.808,2448,455,0.5272,0.0001
61.02,2.931,2448,455,0.5272,0.0001
61.02,3.053,2448,455,0.5272,0.0001
61.02,3.176,2448,455,0.5272,0.0001
61.02,3.299,2448,455,0.5272,0.0001
61.02,3.421,2448,455,0.5272,0.0001
61.02,3.544,2448,455,0.5272,0.0001
61.02,3.667,2448,455,0.5272,0.0001
61.02,3.789,2448,455,0.5272,0.0001
61.02,3.912,2448,455,0.5272,0.0001
61.02,4.035,2448,455,0.5272,0.0001
61.02,4.157,2448,455,0.5272,0.0001
61.02,4.28,2448,455,0.5272,0.0001
61.02,4.403,2448,455,0.5272,0.0001
61.02,4.525,2448,455,0.5272,0.0001
61.02,4.648,2448,455,0.5272,0.0001
61.02,4.771,2448,455,0.5272,0.0001
61.02,4.893,2448,455,0.5272,0.0001
61.02,5.016,2448,455,0.5272,0.0001
61.02,5.139,2448,455,0.5272,0.0001
61.02,5.261,2448,455,0.5272,0.0001
61.02,5.384,2448,455,0.5272,0.0001
61.02,5.507,2448,455,0.5272,0.0001
61.02,5.629,2448,455,0.5272,0.0001
61.02,5.752,2448,455,0.5272,0.0001
61.02,5.875,2448,455,0.5272,0.0001
61.02,5.997,2448,455,0.5272,0.0001
63.85,-0.01378,2448,454.9,0.5273,0.0001
63.85,0.1089,2448,454.9,0.5273,0.0001
63.85,0.2316,2448,454.9,0.5273,0.0001
63.85,0.3543,2448,454.9,0.5273,0.0001
63.85,0.4769,2448,454.9,0.5273,0.0001
63.85,0.5996,2448,454.9,0.5273,0.0001
63.85,0.7223,2448,454.9,0.5273,0.0001
63.85,0.845,2448,454.9,0.5273,0.0001
63.85,0.9677,2448,454.9,0.5273,0.0001
63.85,1.09,2448,454.9,0.5273,0.0001
63.85,1.213,2448,454.9,0.5273,0.0001
63.85,1.336,2448,454.9,0.5273,0.0001
63.85,1.458,2448,454.9,0.5273,0.0001
63.85,1.581,2448,454.9,0.5273,0.0001
63.85,1.704,2448,454.9,0.5273,0.0001
63.85,1.826,2448,454.9,0.5273,0.0001
63.85,1.949,2448,454.9,0.5273,0.0001
63.85,2.072,2448,454.9,0.5273,0.0001
63.85,2.194,2448,454.9,0.5273,0.0001
63.85,2.317,2448,454.9,0.5273,0.0001
63.85,2.44,2448,454.9,0.5273,0.0001
63.85,2.562,2448,454.9,0.5273,0.0001
63.85,2.685,2448,454.9,0.5273,0.0001
63.85,2.808,2448,454.9,0.5273,0.0001
63.85,2.931,2448,454.9,0.5273,0.0001
63.85,3.053,2448,454.9,0.5273,0.0001
63.85,3.176,2448,454.9,0.5273,0.0001
63.85,3.299,2448,454.9,0.5273,0.0001
63.85,3.421,2448,454.9,0.5273,0.0001
63.85,3.544,2448,454.9,0.5273,0.0001
63.85,3.667,2448,454.9,0.5273,0.0001
63.85,3.789,2448,454.9,0.5273,0.0001
63.85,3.912,2448,454.9,0.5273,0.0001
63.85,4.035,2448,454.9,0.5273,0.0001
63.85,4.157,2448,454.9,0.5273,0.0001
63.85,4.28,2448,454.9,0.5273,0.0001
63.85,4.403,2448,454.9,0.5273,0.0001
63.85,4.525,2448,454.9,0.5273,0.0001
63.85,4.648,2448,454.9,0.5273,0.0001
63.85,4.771,2448,454.9,0.5273,0.0001
63.85,4.893,2448,454.9,0.5273,0.0001
63.85,5.016,2448,454.9,0.5273,0.0001
63.85,5.139,2448,454.9,0.5273,0.0001
63.85,5.261,2448,454.9,0.5273,0.0001
63.85,5.384,2448,454.9,0.5273,0.0001
63.85,5.507,2448,454.9,0.5273,0.0001
63.85,5.629,2448,454.9,0.5273,0.0001
63.85,5.752,2448,454.9,0.5273,0.0001
63.85,5.875,2448,454.9,0.5273,0.0001
63.85,5.997,2448,454.9,0.5273,0.0001
66.69,-0.01378,2448,454.9,0.5273,0.0001
66.69,0.1089,2448,454.9,0.5273,0.0001
